text_length,url_count,followers
0.2195946,0.2,0.0024261
0.4087838,0.0,0.002083
0.4527027,0.2,0.0305315
0.2736486,0.2,0.0218795
0.4358108,0.0,0.0066963
0.3243243,0.0,0.0096152
0.2364865,0.0,0.0169223
0.4290541,0.0,0.0092396
0.3648649,0.0,0.0092398
0.0912162,0.0,0.002378
0.4391892,0.0,0.0162511
0.4594595,0.0,0.0086959
0.3952703,0.0,0.001493
0.2162162,0.0,0.0067153
0.3682432,0.0,0.0087348
0.3141892,0.0,0.0031545
0.1283784,0.0,0.0060476
0.3513514,0.0,0.0192244
0.2702703,0.2,0.1952226
0.2331081,0.4,0.0498763
0.1013514,0.0,0.0016037
0.4662162,0.2,0.000198
0.3614865,0.0,0.0169106
0.3277027,0.0,0.0206051
0.2635135,0.0,0.0179465
0.4527027,0.0,0.2130034
0.4222973,0.0,0.0208655
0.4493243,0.0,0.0261855
0.4459459,0.0,0.0095638
0.4594595,0.2,0.0121958
0.125,0.0,0.9034291
0.3614865,0.2,0.2129922
0.4222973,0.0,0.0249002
0.2128378,0.0,0.001528
0.2601351,0.2,0.041623
0.4560811,0.0,0.0035388
0.0777027,0.0,0.0121928
0.1891892,0.0,0.0050221
0.277027,0.0,1.65e-05
0.2364865,0.2,0.0028792
0.3175676,0.0,0.0061629
0.1824324,0.0,0.0068534
0.2804054,0.2,0.0342816
0.1114865,0.0,0.0006464
0.3952703,0.0,0.0009885
0.3513514,0.0,0.0108381
0.2432432,0.0,0.0075157
0.4560811,0.0,0.0067106
0.3986486,0.0,0.0073138
0.3344595,0.0,0.0044929
0.3344595,0.0,0.0021828
0.1554054,0.0,0.0004342
0.4189189,0.0,0.7253
0.1081081,0.0,0.0168874
0.0472973,0.0,0.0138037
0.4662162,0.0,0.0192991
0.1689189,0.0,0.017949
0.4628378,0.0,0.0134662
0.3209459,0.0,0.1341096
0.4662162,0.0,0.0400802
0.4391892,0.0,0.0032627
0.4594595,0.2,0.0394549
0.3209459,0.0,0.0116471
0.1013514,0.2,0.0300226
0.3074324,0.0,0.5585841
0.3277027,0.0,0.0112267
0.3243243,0.2,0.0022598
0.3445946,0.0,0.0029058
0.3783784,0.0,0.0098513
0.3445946,0.2,0.1947772
0.2128378,0.2,0.0111512
0.0912162,0.0,0.001613
0.1148649,0.0,0.0116054
0.0810811,0.0,0.0039672
0.4628378,0.0,0.0670693
0.4662162,0.0,0.0004949
0.1385135,0.2,0.0816443
0.3952703,0.0,0.0006611
0.1993243,0.0,0.0002056
0.2331081,0.0,0.5175901
0.2972973,0.0,0.0261902
0.4695946,0.0,0.0214375
0.3851351,0.0,0.0073844
0.4695946,0.2,0.0057109
0.4695946,0.0,0.1754337
0.1959459,0.0,0.0162277
0.4628378,0.0,0.0004115
0.1385135,0.0,0.007496
0.4459459,0.0,0.0129465
0.4189189,0.0,0.0098502
0.2668919,0.0,0.0275315
0.2567568,0.2,0.0884563
0.3986486,0.0,0.0259234
0.2398649,0.0,0.0036722
0.2567568,0.0,0.0315937
0.3006757,0.2,0.013534
0.2195946,0.0,0.0028278
0.4358108,0.2,0.0181643
0.2702703,0.0,0.0011653
0.2297297,0.0,0.0067308
0.4358108,0.0,0.0096789
0.1858108,0.0,0.0004238
0.1722973,0.0,0.0029036
0.3783784,0.2,0.0024232
0.2398649,0.0,5.55e-05
0.2702703,0.2,0.0085824
0.1993243,0.0,0.0300017
0.1891892,0.0,0.0031091
0.4493243,0.2,0.3384354
0.3006757,0.0,0.0332267
0.3682432,0.2,0.0884421
0.3074324,0.2,0.0513509
0.1216216,0.0,0.0367349
0.402027,0.2,0.0394243
0.2702703,0.2,0.0296745
0.0574324,0.0,0.0211191
0.4459459,0.0,0.0004748
0.4560811,0.2,0.0040792
0.1486486,0.0,0.0005426
0.4628378,0.0,0.0015798
0.4527027,0.0,0.0079344
0.1621622,0.0,0.0010247
0.3682432,0.0,0.002754
0.2668919,0.0,0.011305
0.2635135,0.0,0.0252552
0.4695946,0.0,0.0016267
0.3817568,0.2,0.0411828
0.347973,0.2,0.0404439
0.2331081,0.0,0.0115651
0.375,0.0,0.0020414
0.1756757,0.0,0.007214
0.1216216,0.0,0.0004535
0.125,0.2,0.1971526
0.1689189,0.0,0.0356241
0.4189189,0.0,0.0028597
0.3412162,0.2,0.0249728
0.2668919,0.2,0.012496
0.1722973,0.0,0.0168401
0.4459459,0.0,0.0079382
0.1925676,0.2,0.008975
0.3074324,0.0,0.0283189
0.1148649,0.0,0.0060711
0.4695946,0.0,0.0008077
0.4695946,0.2,0.0420287
0.1114865,0.0,0.0179494
0.1283784,0.2,0.0138632
0.1317568,0.0,0.0007885
0.4628378,0.0,0.0112127
0.3817568,0.0,0.0068937
0.3006757,0.2,0.1713278
0.4527027,0.0,0.002002
0.1587838,0.0,0.0357616
0.1790541,0.0,0.0012739
0.1216216,0.0,0.0091831
0.1959459,0.0,0.0032252
0.4358108,0.2,0.0073494
0.25,0.2,0.0037075
0.2297297,0.0,0.0043949
0.1858108,0.0,0.0162017
0.2364865,0.0,0.0115652
0.222973,0.2,0.0205531
0.3885135,0.0,0.007303
0.1891892,0.0,0.0339303
0.4425676,0.0,0.008707
0.2635135,0.0,0.6981433
0.3581081,0.0,0.0004822
0.2398649,0.0,0.0086671
0.1587838,0.0,0.0035578
0.4425676,0.0,0.0135256
0.3074324,0.0,0.0082737
0.3412162,0.2,0.0016156
0.4560811,0.0,0.0007719
0.3378378,0.0,0.2666024
0.375,0.0,0.0566843
0.4662162,0.0,0.0564182
0.4459459,0.0,0.0564183
0.3513514,0.0,0.000896
0.4628378,0.0,0.0135156
0.4695946,0.0,0.0089978
0.25,0.0,0.0028578
0.1959459,0.0,0.0148232
0.4662162,0.0,6.97e-05
0.1925676,0.0,0.0077849
0.4695946,0.0,5.22e-05
0.3716216,0.2,0.0063917
0.1283784,0.0,0.0674481
0.125,0.0,0.3145172
0.2027027,0.0,0.007481
0.1722973,0.0,0.0026582
0.4628378,0.0,0.0007905
0.2060811,0.0,0.0066284
0.3040541,0.0,0.0076219
0.4189189,0.0,0.0210023
0.25,0.0,0.0510907
0.4493243,0.0,0.0396943
0.347973,0.0,0.0079359
0.2567568,0.0,0.0045559
0.3986486,0.2,0.0107126
0.1722973,0.0,0.0239762
0.4087838,0.0,0.0082698
0.4560811,0.0,0.0018841
0.2736486,0.2,0.0396631
0.3513514,0.0,0.0119932
0.0810811,0.0,0.0226143
0.4527027,0.0,0.0021082
0.4527027,0.0,0.0179471
0.1081081,0.0,0.0205109
0.3243243,0.2,0.0411627
0.2398649,0.2,0.0124702
0.3682432,0.0,0.004354
0.1418919,0.0,0.0010733
0.4087838,0.0,0.0074107
0.2432432,0.0,0.0143133
0.2398649,0.0,0.0002283
0.0540541,0.0,0.0038171
0.0574324,0.0,0.0151957
0.4256757,0.0,0.0116386
0.4695946,0.2,0.0703518
0.1621622,0.0,0.0095097
0.1418919,0.0,0.0013667
0.3851351,0.0,0.0066122
0.3581081,0.0,0.0067672
0.4662162,0.0,0.0768759
0.2466216,0.0,0.0181424
0.3310811,0.2,0.0411591
0.4594595,0.4,0.0031517
0.1114865,0.0,0.0138167
0.2668919,0.0,0.0015158
0.2398649,0.0,0.1149655
0.2837838,0.2,0.01989
0.1959459,0.0,0.0161758
0.4493243,0.2,0.0011254
0.1655405,0.0,0.0149712
0.2804054,0.0,0.0014736
0.3918919,0.0,0.0144136
0.3716216,0.0,0.0001382
0.3783784,0.0,0.0434286
0.2027027,0.0,0.0100551
0.2195946,0.0,0.0028376
0.4695946,0.0,0.0015979
0.2364865,0.0,0.0256436
0.3581081,0.0,0.0012313
0.277027,0.0,0.2159391
0.4189189,0.0,0.0015533
0.3817568,0.0,0.0135759
0.4695946,0.0,0.0267499
0.3614865,0.0,0.0398474
0.2466216,0.0,0.00451
0.0810811,0.0,0.0052319
0.1756757,0.2,0.072999
0.3175676,0.0,0.0028956
0.2871622,0.0,0.0053894
0.3277027,0.0,0.0655014
0.347973,0.2,0.0001029
0.3547297,0.0,0.0053553
0.4391892,0.2,0.0061115
0.3006757,0.0,0.0114612
0.4189189,0.2,0.0769712
0.4155405,0.0,0.0009562
0.2939189,0.0,0.0074364
0.3378378,0.0,0.0390336
0.2297297,0.2,0.0036269
0.1114865,0.0,0.0177721
0.1925676,0.0,0.0211519
0.3344595,0.2,0.0249429
0.1452703,0.0,0.0090287
0.3986486,0.0,0.0092181
0.2702703,0.0,0.0003414
0.277027,0.2,0.075897
0.4459459,0.0,0.0013606
0.402027,0.0,0.0115641
0.222973,0.2,0.1139723
0.2736486,0.2,0.075888
0.4054054,0.0,0.0099761
0.3445946,0.2,0.0137877
0.1824324,0.0,0.0209288
0.4425676,0.2,0.0395714
0.2702703,0.0,0.0111377
0.4695946,0.0,0.0022171
0.3614865,0.0,0.0013878
0.1621622,0.0,0.0295555
0.1959459,0.0,0.0023233
0.25,0.0,0.0400193
0.1486486,0.0,0.0025581
0.4391892,0.2,0.0054066
0.2432432,0.0,0.0205003
0.3783784,0.2,0.1618434
0.2601351,0.0,0.0098363
0.4662162,0.0,0.0106079
0.4054054,0.2,0.0395104
0.3918919,0.2,0.002109
0.4121622,0.0,0.012594
0.0472973,0.0,0.0531703
0.4695946,0.0,0.0068905
0.1925676,0.0,0.0189484
0.4662162,0.2,0.0191918
0.0709459,0.0,7.76e-05
0.2635135,0.0,0.0019869
0.2533784,0.0,0.0097927
0.4324324,0.0,0.0055577
0.4695946,0.0,0.000646
0.1385135,0.0,0.0049348
0.2263514,0.0,0.0179468
0.4358108,0.0,0.0023444
0.4662162,0.0,0.0113248
0.1283784,0.0,0.0019893
0.3952703,0.0,0.0038027
0.2263514,0.0,0.0006391
0.2060811,0.0,0.0014949
0.2027027,0.0,0.0069336
0.3074324,0.0,0.0161544
0.4527027,0.0,0.0575233
0.2432432,0.2,0.2588508
0.2939189,0.0,0.003736
0.0506757,0.0,0.0090372
0.2128378,0.0,0.3134485
0.3682432,0.2,0.0029066
0.3513514,0.0,0.0070216
0.3648649,0.0,0.0001877
0.3175676,0.0,0.0023428
0.25,0.0,0.0005243
0.3175676,0.0,0.6963701
0.2804054,0.0,0.0179465
0.4222973,0.2,0.000367
0.1655405,0.2,0.0066523
0.2837838,0.0,0.0204524
0.347973,0.0,0.0007543
0.1689189,0.0,0.0074836
0.2128378,0.2,0.2588185
0.4425676,0.2,0.3582246
0.2263514,0.0,0.0204476
0.1689189,0.0,0.0189261
0.277027,0.0,0.0012486
0.1182432,0.0,0.0263669
0.4358108,0.0,0.0052967
0.2567568,0.0,0.0087862
0.1182432,0.0,0.0009564
0.4628378,0.0,0.0021137
0.4628378,0.0,0.0021484
0.3918919,0.0,0.0004719
0.4560811,0.0,0.0007071
0.4695946,0.2,0.0136108
0.1925676,0.0,0.0089077
0.1013514,0.0,0.0013621
0.1959459,0.0,0.0008992
0.4054054,0.2,0.0757343
0.2060811,0.2,0.2587862
0.3445946,0.0,0.0213939
0.2128378,0.0,0.0001046
0.3918919,0.2,0.0017396
0.3682432,0.0,0.016685
0.2702703,0.0,0.001492
0.4324324,0.2,0.0377196
0.2060811,0.0,0.0079629
0.4425676,0.0,0.0100233
0.3243243,0.2,0.1617148
0.125,0.0,0.0047594
0.2297297,0.0,0.0399797
0.2128378,0.0,0.018162
0.2905405,0.0,0.0043389
0.2804054,0.0,0.0049276
0.3445946,0.2,0.0021037
0.1689189,0.0,0.0009854
0.3513514,0.0,0.0031634
0.4527027,0.2,0.0485014
0.4695946,0.0,0.0034202
0.3108108,0.0,0.0006269
0.097973,0.0,0.0295188
0.4324324,0.0,9.9e-06
0.2601351,0.0,0.0119608
0.4189189,0.2,0.0096505
0.3040541,0.0,0.0051522
0.3445946,0.0,0.0020251
0.1891892,0.0,0.017953
0.3851351,0.2,0.1148253
0.3445946,0.4,0.1616767
0.2060811,0.2,0.0127538
0.2567568,0.2,0.0008394
0.1351351,0.0,0.0121531
0.4425676,0.0,0.0002374
0.4628378,0.2,0.0057063
0.2060811,0.0,0.0074737
0.25,0.0,0.0664485
0.0135135,0.0,0.0053826
0.4695946,0.0,0.0012211
0.4189189,0.0,5.48e-05
0.125,0.0,0.0316436
0.1047297,0.0,0.2153638
0.4628378,0.0,0.0126529
0.2195946,0.0,0.0028082
0.4087838,0.0,0.0018027
0.4628378,0.0,0.0138179
0.2398649,0.2,0.0304523
0.4087838,0.0,0.025877
0.4493243,0.2,0.0020533
0.2668919,0.0,0.0066118
0.1824324,0.0,0.0280481
0.3006757,0.0,0.0079814
0.1385135,0.0,0.0001888
0.2466216,0.2,0.2586657
0.2297297,0.0,0.0158297
0.4695946,0.0,0.0060979
0.1993243,0.0,0.0137791
0.4594595,0.0,0.0103507
0.2432432,0.0,0.094279
0.3648649,0.2,0.1223149
0.3040541,0.2,5.6e-05
0.4560811,0.2,0.0031844
0.0777027,0.0,0.0326565
0.4628378,0.0,0.0004217
0.1621622,0.0,0.0179525
0.1385135,0.2,0.0304377
0.3547297,0.0,0.0015724
0.2466216,0.0,0.0115581
0.3817568,0.0,0.0026053
0.4695946,0.0,0.0039893
0.1824324,0.0,0.0040279
0.2162162,0.0,0.012037
0.3513514,0.0,0.0337432
0.1114865,0.0,0.0008645
0.0912162,0.0,0.0306073
0.2702703,0.0,0.0106409
0.4391892,0.0,0.0399452
0.2837838,0.2,0.01063
0.3648649,0.0,0.0707865
0.3074324,0.0,0.1020405
0.1858108,0.0,0.0308003
0.4594595,0.0,0.3388811
0.2567568,0.0,0.0179532
0.2263514,0.0,0.0179527
0.222973,0.0,0.056968
0.0439189,0.0,0.0561594
0.1283784,0.0,0.0100478
0.1689189,0.0,0.2284059
0.1317568,0.0,0.008834
0.4695946,0.0,0.0019656
0.2871622,0.0,0.06846
0.2635135,0.0,0.0009266
0.3614865,0.2,0.0025213
0.375,0.0,0.0400042
0.4121622,0.0,0.0684632
0.2162162,0.0,0.0480719
0.3277027,0.2,0.0149641
0.2432432,0.0,0.0015375
0.1418919,0.0,0.0012686
0.1858108,0.0,0.0066163
0.3817568,0.0,0.0007882
0.3952703,0.0,0.0028676
0.3952703,0.0,0.1038441
0.3986486,0.0,0.0047877
0.1790541,0.0,0.0165802
0.0878378,0.0,0.0499406
0.2702703,0.0,0.0134273
0.2871622,0.0,0.0006652
0.3344595,0.0,0.0100654
0.1824324,0.0,0.0174801
0.2871622,0.2,0.2147178
0.4628378,0.0,0.6946987
0.4594595,0.2,0.037637
0.2702703,0.0,0.2871706
0.3581081,0.2,2.19e-05
0.2027027,0.0,0.0247796
0.3581081,0.0,0.0117799
0.4594595,0.2,1.9e-05
0.2364865,0.0,0.0284991
0.1824324,0.0,0.0027428
0.3243243,0.0,0.0019259
0.1621622,0.0,0.0888066
0.4662162,0.0,0.0259922
0.2533784,0.2,0.0230794
0.4662162,0.0,0.0023984
0.1790541,0.2,0.0128848
0.2567568,0.0,0.0014989
0.3817568,0.0,0.0294224
0.0405405,0.0,0.0850353
0.2432432,0.0,0.0002966
0.4560811,0.2,0.0023792
0.1925676,0.0,0.0165783
0.1993243,0.0,0.0157619
0.2837838,0.0,0.0082997
0.3716216,0.0,0.0019569
0.2837838,0.0,0.0034074
0.1858108,0.2,0.0079552
0.3952703,0.0,0.0444198
0.152027,0.0,0.0044545
0.1858108,0.2,0.0088266
0.1554054,0.0,0.0023643
0.2871622,0.2,0.0002936
0.125,0.0,0.0006089
0.2195946,0.0,0.0115557
0.2466216,0.0,0.0276628
0.0337838,0.0,0.0013758
0.2905405,0.0,0.01915
0.3513514,0.0,0.0017067
0.4155405,0.0,0.0674273
0.2398649,0.0,0.020215
0.3040541,0.4,0.0256072
0.4054054,0.0,0.0008364
0.1182432,0.0,0.0322275
0.3817568,0.0,0.0142357
0.375,0.0,0.0393793
0.1418919,0.0,0.0020876
0.4391892,0.0,0.0648192
0.0844595,0.0,8.37e-05
0.3918919,0.2,0.0214809
0.2195946,0.0,0.0002051
0.4527027,0.0,0.012208
0.4695946,0.0,0.1037984
0.3952703,0.0,0.0254476
0.4560811,0.0,6.31e-05
0.4695946,0.0,0.0135316
0.4256757,0.0,0.0032986
0.1959459,0.0,0.0078049
0.2162162,0.2,0.0230531
0.3310811,0.0,0.016574
0.1486486,0.0,0.0145739
0.1655405,0.0,0.0557745
0.3040541,0.2,0.003655
0.4121622,0.0,0.0041789
0.0945946,0.0,0.0012979
0.1486486,0.0,0.0275992
0.4695946,0.0,0.0103459
0.4425676,0.4,0.0067163
0.1486486,0.0,0.0189874
0.4391892,0.0,0.0227542
0.4628378,0.0,0.0647885
0.2398649,0.0,0.0022399
0.3851351,0.0,0.0085932
0.1858108,0.0,0.0226103
0.2466216,0.2,0.0230372
0.4695946,0.0,0.3541222
0.2871622,0.0,0.0191805
0.4324324,0.0,0.0021952
0.1655405,0.0,0.0079456
0.3716216,0.2,0.0031944
0.1722973,0.2,0.0037117
0.2162162,0.0,0.2724492
0.1756757,0.0,0.0037826
0.2432432,0.0,0.0084345
0.2297297,0.2,0.0234404
0.1418919,0.0,0.0574186
0.1891892,0.0,0.0047331
0.1790541,0.0,0.0304362
0.1689189,0.0,0.0376354
0.3243243,0.0,0.0010958
0.1993243,0.2,0.0201111
0.2804054,0.2,0.0059895
0.375,0.0,0.0399461
0.4662162,0.0,0.044761
0.4189189,0.0,0.0574099
0.4527027,0.0,0.0015678
0.277027,0.2,0.0039018
0.2533784,0.0,0.0098505
0.2398649,0.0,0.0002383
0.347973,0.0,0.0079586
0.3783784,0.0,0.0027645
0.3682432,0.0,0.0043355
0.3209459,0.2,0.0244237
0.2331081,0.0,0.0021001
0.2567568,0.0,0.0023433
0.3243243,0.0,0.0507462
0.2533784,0.0,0.0055382
0.2060811,0.0,0.0015178
0.3141892,0.0,0.0014074
0.347973,0.0,0.0279034
0.0371622,0.0,0.0104821
0.4189189,0.2,0.0412869
0.4087838,0.0,0.0074559
0.4695946,0.2,0.0031863
0.1452703,0.0,0.0007352
0.1689189,0.0,0.0753432
0.2972973,0.0,0.0206876
0.2601351,0.0,0.0303806
0.472973,0.0,0.4267707
0.2331081,0.0,0.009115
0.3918919,0.0,0.0164004
0.1418919,0.0,0.0017245
0.2162162,0.0,0.0422398
0.2702703,0.0,0.0005025
0.4527027,0.2,0.0009462
0.4594595,0.0,0.0058703
0.4121622,0.2,5.83e-05
0.222973,0.2,0.021706
0.4560811,0.2,0.0412478
0.2432432,0.2,0.036662
0.4594595,0.0,0.0652738
0.4290541,0.2,0.0771043
0.1317568,0.0,0.0009205
0.25,0.0,0.005523
0.2195946,0.0,0.0543381
0.1385135,0.0,0.0013597
0.3175676,0.0,0.0020817
0.4358108,0.2,0.213485
0.4594595,0.2,0.0382133
0.4695946,0.0,0.0016545
0.3581081,0.2,0.0407024
0.2027027,0.0,0.0053713
0.4324324,0.2,0.0710469
0.2027027,0.0,0.0170254
0.3074324,0.0,0.0106468
0.3243243,0.0,0.0057013
0.4054054,0.0,0.0257997
0.3581081,0.0,0.0092099
0.1925676,0.0,0.0303707
0.3682432,0.0,0.001673
0.4493243,0.2,0.001482
0.1587838,0.0,0.0048256
0.4290541,0.0,0.2134733
0.3175676,0.0,0.0120196
0.0472973,0.0,0.0018779
0.3344595,0.0,0.005279
0.375,0.0,0.0002148
0.3412162,0.0,0.010459
0.1317568,0.0,0.0017454
0.4594595,0.0,0.000396
0.1013514,0.0,0.0386069
0.4189189,0.2,0.0337732
0.4628378,0.0,0.1046004
0.4391892,0.0,0.0049891
0.3108108,0.0,0.0068555
0.3986486,0.0,8e-07
0.4222973,0.0,0.0158013
0.1993243,0.0,0.0190959
0.0743243,0.0,0.0020954
0.3040541,0.2,0.0099901
0.2094595,0.0,0.0573575
0.0540541,0.0,0.0015798
0.4662162,0.0,0.0573573
0.152027,0.2,0.0284488
0.2972973,0.0,0.0133247
0.1756757,0.2,2.67e-05
0.1858108,0.0,0.0009141
0.1283784,0.0,0.0016698
0.2128378,0.0,0.0118251
0.3445946,0.2,0.1716657
0.3547297,0.0,0.0058356
0.2871622,0.0,0.0056546
0.4391892,0.0,0.0047147
0.25,0.2,0.2599698
0.1891892,0.0,0.0038526
0.4290541,0.0,0.0337994
0.1554054,0.0,0.0211045
0.3783784,0.0,0.0179597
0.4695946,0.0,0.005968
0.2939189,0.0,0.0035538
0.1925676,0.0,0.0184528
0.3986486,0.0,0.0121793
0.2635135,0.0,0.0668347
0.1655405,0.2,0.0887043
0.0844595,0.0,0.014174
0.1283784,0.0,0.0254645
0.2601351,0.0,0.0001461
0.1554054,0.2,0.0284344
0.3851351,0.2,0.0163817
0.1148649,0.0,0.0055868
0.1824324,0.0,0.0029625
0.4358108,0.0,0.177179
0.4527027,0.2,0.0820351
0.3074324,0.0,0.0013552
0.4628378,0.0,0.04838
0.3378378,0.0,0.0401621
0.3209459,0.2,0.2133408
0.4695946,0.0,0.1352539
0.0709459,0.0,0.0169835
0.1148649,0.0,0.0034349
0.375,0.0,0.0169119
0.4594595,0.0,0.0073336
0.3074324,0.2,0.0093987
0.2871622,0.2,0.0005377
0.2567568,0.0,0.0075165
0.4695946,0.0,0.0013067
0.4695946,0.0,0.0199051
0.2094595,0.0,0.0048471
0.1047297,0.0,0.0932603
0.3277027,0.0,0.001512
0.3817568,0.2,0.0406424
0.2466216,0.2,0.1004332
0.2432432,0.0,0.0087536
0.3412162,0.0,0.0005562
0.3445946,0.0,0.0465122
0.3108108,0.2,0.2301436
0.4391892,0.2,0.0412842
0.277027,0.2,0.0886701
0.2466216,0.0,0.0037869
0.0641892,0.0,0.0020632
0.2736486,0.0,0.0232985
0.4391892,0.2,0.2133067
0.4662162,0.0,0.0044798
0.4459459,0.0,0.00585
0.3614865,0.2,0.0417671
0.3209459,0.0,0.0007362
0.2094595,0.0,0.0010035
0.4358108,0.0,0.000333
0.4087838,0.2,0.1183321
0.2398649,0.0,0.000817
0.4155405,0.0,0.0019144
0.4222973,0.0,0.0436161
0.4290541,0.0,0.0177583
0.4155405,0.0,0.0006482
0.3310811,0.0,0.0102958
0.4797297,0.2,0.0006661
0.3851351,0.0,2.85e-05
0.2804054,0.2,0.0238014
0.2702703,0.2,0.0048478
0.4155405,0.0,0.0131449
0.1554054,0.0,0.0125467
0.2871622,0.0,0.1824892
0.4358108,0.0,0.0017285
0.2533784,0.0,0.0005396
0.4054054,0.2,0.0774871
0.3581081,0.0,0.013336
0.2263514,0.2,0.0001555
0.3243243,0.0,0.0002848
0.0641892,0.0,0.0052972
0.2128378,0.0,0.0030703
0.2195946,0.0,0.0062599
0.2027027,0.0,0.0024851
0.4189189,0.0,0.0337031
0.1891892,0.0,0.1810462
0.3682432,0.0,0.0135895
0.1013514,0.0,0.0042409
0.402027,0.0,0.0129584
0.4155405,0.0,0.1697426
0.3344595,0.0,0.0169677
0.1993243,0.0,0.0191
0.4695946,0.0,0.0409771
0.1824324,0.0,0.0169649
0.3277027,0.2,0.0233293
0.4560811,0.0,0.0027192
0.3209459,0.2,0.0250865
0.3716216,0.2,0.0007871
0.3614865,0.0,0.0567728
0.1925676,0.2,0.0007414
0.2466216,0.0,0.0115702
0.4121622,0.0,0.0073267
0.3344595,0.2,0.0250828
0.2195946,0.2,0.0257595
0.4695946,0.0,0.008674
0.1554054,0.2,0.0036764
0.25,0.2,0.0233197
0.1114865,0.0,0.0305573
0.2804054,0.0,0.0090634
0.2702703,0.2,0.0071956
0.3614865,0.0,0.0667781
0.4662162,0.0,0.0153758
0.0540541,0.0,0.0025103
0.2702703,0.0,0.0083311
0.1317568,0.0,0.0945058
0.152027,0.0,0.0079474
0.1722973,0.0,0.0401117
0.2635135,0.0,0.006241
0.1081081,0.0,0.0005285
0.1790541,0.2,0.0023024
0.3581081,0.0,0.0030365
0.3986486,0.0,0.0073247
0.1925676,0.0,0.030361
0.4493243,0.0,0.001161
0.2939189,0.2,0.0410926
0.222973,0.0,0.0005335
0.2128378,0.0,0.0084045
0.2837838,0.0,0.0023656
0.2466216,0.0,0.0210919
0.4324324,0.0,0.0075277
0.2668919,0.0,0.0024135
0.25,0.0,0.0162994
0.4425676,0.0,0.0137275
0.1621622,0.2,0.3389931
0.4087838,0.0,0.013343
0.2263514,0.0,5.87e-05
0.3378378,0.2,0.0135487
0.4358108,0.0,0.0033656
0.1047297,0.0,0.0174022
0.3412162,0.0,0.0179488
0.3141892,0.0,0.0074504
0.0743243,0.0,0.0006427
0.2060811,0.0,0.0067334
0.4391892,0.0,1.1e-05
0.347973,0.0,0.000457
0.4527027,0.2,0.0662529
0.3175676,0.0,0.0053076
0.1722973,0.0,0.057274
0.1351351,0.0,0.0052338
0.4594595,0.2,0.0832704
0.2567568,0.0,0.0090122
0.3277027,0.0,0.0024125
0.4662162,0.0,0.0567154
0.1858108,0.0,0.0329362
0.3986486,0.2,0.0412337
0.1385135,0.0,0.0118576
0.4324324,0.0,9.51e-05
0.3513514,0.2,0.0006233
0.3918919,0.0,0.0170035
0.4324324,0.0,0.0004431
0.2398649,0.0,0.0088307
0.2331081,0.0,0.000874
0.4662162,0.2,0.0050056
0.3445946,0.0,0.0118438
0.1452703,0.0,0.0401049
0.1959459,0.0,0.0084274
0.4628378,0.2,0.0656275
0.1587838,0.0,0.0045875
0.1689189,0.0,0.0031046
0.3986486,0.2,0.0002874
0.3783784,0.0,0.0129541
0.1587838,0.0,0.006648
0.4256757,0.0,0.0001525
0.4358108,0.0,0.0004069
0.2972973,0.0,0.0169322
0.3040541,0.0,0.0121722
0.2635135,0.0,0.0118201
0.4695946,0.2,0.0959558
0.1824324,0.2,0.700664
0.3412162,0.2,0.045095
0.4493243,0.0,0.0107816
0.0709459,0.0,0.0016843
0.2364865,0.0,0.0139712
0.4087838,0.0,0.0126664
0.4628378,0.0,0.0011102
0.0777027,0.0,0.0095328
0.2027027,0.0,0.0013287
0.3243243,0.0,0.0553025
0.4256757,0.0,0.0045121
0.2364865,0.0,0.0029151
0.3378378,0.2,0.004547
0.3682432,0.0,0.0747205
0.402027,0.0,0.0049317
0.4628378,0.0,0.0218769
0.3141892,0.2,0.0034273
0.3513514,0.2,0.0062113
0.1925676,0.2,0.2595677
0.3378378,0.0,0.0067185
0.3918919,0.0,0.0435557
0.2972973,0.0,0.0052512
0.1418919,0.0,6.62e-05
0.1790541,0.0,0.0016606
0.4560811,0.2,0.0017073
0.4662162,0.2,0.0010428
0.2128378,0.0,0.0309494
0.4054054,0.0,0.0309445
0.375,0.2,0.0067165
0.4560811,0.2,0.0053345
0.3040541,0.0,0.0066991
0.2466216,0.2,0.0412186
0.1993243,0.0,0.0016134
0.1317568,0.2,0.0025809
0.0945946,0.0,0.0041927
0.2297297,0.0,0.0024748
0.4324324,0.2,0.0015357
0.4662162,0.0,0.008922
0.3378378,0.2,0.180813
0.2060811,0.0,0.0030663
0.3209459,0.0,0.0048765
0.3006757,0.2,0.0016296
0.1013514,0.0,0.1021678
0.4662162,0.0,0.0009862
0.4391892,0.2,0.0412164
0.4662162,0.2,0.0262359
0.2094595,0.2,0.105
0.3074324,0.0,0.0067151
0.1689189,0.2,0.0008374
0.3783784,0.2,0.0036406
0.3817568,0.0,0.0079434
0.3277027,0.0,0.0091541
0.2398649,0.0,0.0008811
0.4222973,0.2,0.2130415
0.4527027,0.2,0.2130402
0.375,0.0,0.0083326
0.2364865,0.0,0.090779
0.347973,0.2,0.0060986
0.3851351,0.2,0.0071834
0.2195946,0.0,0.0077431
0.1891892,0.0,0.0243769
0.1891892,0.2,0.0639952
0.1993243,0.0,0.0169141
0.1925676,0.2,0.1579271
0.1385135,0.2,0.0139097
0.3513514,0.0,0.0206097
0.1621622,0.0,0.0249053
0.1114865,0.0,0.0310698
0.3614865,0.0,0.0030607
0.3581081,0.2,0.0412033
0.2804054,0.0,0.0138163
0.1993243,0.0,0.070303
